ingresos,edad,compras_previas,descuento_aplicado,gasto_total
59201.90248507755,60,3,0,157.3227952828314
49512.441604134656,37,3,0,165.55120165347284
62457.47200978928,19,5,1,345.11029993696536
36413.04179943279,21,4,0,110.28636041744736
23308.416118648536,44,0,0,69.21905149235371
42004.93877260498,42,3,0,113.51491378765995
38504.71086102476,21,1,0,134.09545643794817
48818.1739987955,49,2,0,145.50466552452522
40447.32178594416,34,5,1,290.1014127562948
61115.25427004674,18,1,0,143.39779221818395
45677.746063662256,50,0,0,107.19870703613685
52257.11748160851,47,5,1,333.42548651346834
52364.518376614156,22,2,0,124.84026262710114
52924.32638618281,29,0,0,92.6934861179498
49638.063343175396,55,4,0,184.46105579290688
57659.0103561547,49,6,1,334.88782179720874
38065.17299261289,55,3,1,314.44024422741273
70991.26889980824,34,2,1,344.03160946326864
46451.93924947197,62,4,1,332.51342412683346
30326.762931519774,57,0,0,129.1405212539342
52821.100354876595,49,7,1,362.3762668918664
37232.292763287725,41,2,0,117.81391851493363
59980.01801763313,29,4,1,329.5780039739067
83144.08364063565,64,7,1,384.4063464681605
38201.41862663225,48,4,0,117.15524183596077
54985.58499835977,36,3,1,313.0902113711676
23667.416169430588,46,0,0,110.91610131095075
56808.57844162021,38,0,0,114.29422379158976
36714.293003004655,43,1,0,85.42671067316678
40627.48072348276,45,3,0,175.06792732440013
33480.70265240258,34,3,0,136.70915924740962
60982.26839082103,26,4,1,335.14217922233513
65109.56536209894,38,6,1,336.9012183732171
50350.77821987762,51,3,1,302.76642924084774
37033.5994199642,28,1,0,90.42121737637399
73842.84554155794,37,5,1,376.3805318240532
38743.84808368016,64,1,0,187.9471050502989
17569.51550108842,56,4,0,132.77141260869365
56875.835149356026,33,4,1,317.62298404288157
33428.37989537725,46,3,1,317.43625124806726
64829.13190248762,18,6,1,295.06144003960827
44282.93454989872,35,5,1,365.5674108751904
59055.698608162944,39,5,1,367.1630695054471
71022.50519828236,25,3,0,140.81629755687496
31867.117030689173,24,5,0,123.61596544475108
41510.94303661391,42,2,0,103.04250487776952
48864.93391014405,47,5,1,294.37609173172797
73063.26978551515,51,1,0,171.21818074854392
40124.259230893316,61,4,1,293.71024166675744
41082.444560764896,58,1,0,137.29560876982956
57172.10863333713,28,4,1,337.5303885926328
41341.56911434144,32,4,0,165.47725166324224
52287.88824346425,52,3,0,178.44085265622294
26726.9386854781,40,5,1,311.3943755675811
83214.94913834895,62,4,1,376.61525913857633
29784.36154535895,38,4,0,139.82089290333252
45173.70944014688,45,0,0,105.86569602430218
49512.78446236858,30,5,1,287.54322948256504
78690.32201535194,51,6,1,381.6327766682744
30127.3132860089,55,4,1,317.6639093582551
79755.56203218127,23,4,0,166.03032726461745
61357.65231653034,61,1,0,142.973539898028
56256.42986634869,21,2,1,285.79446691259557
35230.49469473067,22,2,0,112.1414466195846
58567.1186305711,57,5,1,316.9345172850017
39147.700663703,23,1,0,142.76066864559664
68999.91879797619,38,3,0,158.05884568193142
35434.06956338401,45,3,0,147.57278864768628
48302.62258315874,20,2,0,117.67147994199016
41670.903679802424,40,6,1,306.6443844515363
35187.15556359508,25,4,1,281.2801187189441
61119.797253618715,36,4,1,299.61970668307526
58031.8812111445,28,6,1,300.7172549767791
68135.15298351496,27,2,0,147.26146123093383
23301.873376877487,45,3,0,132.51002646407892
65962.56053511566,37,1,0,155.40484776525665
87581.73358035341,61,6,1,376.9338073494804
43225.3836623458,45,5,1,306.8953353950946
78427.22918163455,46,3,1,338.64310551300457
46052.5809191026,25,7,1,309.74139885615347
29413.853936580395,36,4,1,315.19541068765045
45415.51336389806,38,5,1,313.80857963916515
65723.05951512913,35,3,1,332.40169303889417
37427.352765027026,26,5,1,311.5147486339757
40994.92011490269,21,4,0,138.5517056735068
58903.09148439786,58,3,0,171.3713479997773
50045.90175107859,42,2,0,117.92862230763777
58769.34428730111,51,5,1,339.9370168791482
53567.44311137504,26,5,1,300.90295266474465
57194.37979327359,26,2,0,125.44431429854939
43515.482212856885,35,1,0,144.5523916309835
53475.96413045589,28,1,0,115.46565460687953
36089.404914561,30,3,1,303.59032817788284
69326.50433755082,55,3,0,160.06105089407538
40485.8792477403,26,4,1,312.8751974171515
66932.71231324085,33,1,0,125.89374348306461
46495.89558525702,21,4,1,297.3258667325109
53029.985161359815,51,2,0,153.54846401197264
42575.53173663949,24,3,0,143.5091233215204
34760.06853247956,32,5,1,301.3800516601998
23828.594185920476,55,1,0,87.00933141184319
34170.13762111311,28,3,1,245.16005804020222
45141.367201761175,49,1,0,128.3070533567097
53178.18768243326,44,1,0,173.78662547651865
65155.68969924895,47,2,0,149.21109374472084
43313.63810304727,34,2,0,158.96337020852982
36770.588535992385,53,0,0,134.42890159960035
28359.278209959313,36,4,0,151.15703439827493
57200.95426856156,24,3,0,125.97676788978667
70747.91772994015,60,4,1,351.88569151734185
68994.95401934432,62,3,0,190.48047149494937
60648.99122220856,38,4,0,170.01400404685265
59578.149759013984,45,3,0,168.3157800367792
75464.35669564012,20,7,1,343.4335103503493
54981.22192125216,31,4,1,323.51970916952564
59691.94514036257,19,3,0,170.65536192111338
45188.24207222001,46,2,0,97.68878712167128
29569.349437178636,35,5,1,298.5862027345454
39742.26649250636,54,4,1,276.9317994035617
49862.61442198017,62,2,0,136.49581192293277
50911.78058751954,62,2,1,308.7300960973798
78894.2878228309,41,5,0,205.62112990334168
51219.157513866034,63,3,1,302.4108599663298
67682.65166038465,29,3,1,351.36184304856255
43473.84137635526,62,1,0,139.33740024148025
45324.86171352149,49,3,0,137.7950598207575
30064.885441648275,35,5,1,304.56989543299045
38865.07980685143,30,4,0,110.49746955833122
57904.720870456295,21,5,1,326.52096811144156
50113.402705912,40,0,0,114.1369867512069
64144.079298458506,27,2,0,174.29503484411674
52718.809225175755,22,2,0,112.18245818448315
44713.19402543387,57,1,0,150.54589111266426
82224.4529568044,31,2,0,167.45370248382144
48591.44646930429,51,1,0,150.588994132224
67445.01454557956,45,2,0,180.65126780344934
43981.861901829834,25,3,0,145.29756192256596
60643.992190753495,33,6,1,356.9392825642839
63920.23488727531,48,4,1,334.5550991544134
53127.37955863371,24,0,0,102.09236620269549
14682.756159550969,20,1,0,119.71774687245093
50273.78691284169,46,1,0,92.4931320077674
68456.90071639963,53,2,1,291.1586223951802
57912.21249541596,56,1,1,289.27919879832
56687.583128438695,21,2,1,272.5708101314764
24166.145990637215,26,5,1,286.657565885132
39193.17393987412,34,3,1,287.18148171255154
56170.36446727159,37,0,0,111.3881963872584
56155.74915180338,31,3,1,310.5216348088587
68220.00170199353,63,1,1,286.7965287697367
47826.998672808586,46,1,1,291.36987671492057
56087.361300107215,30,2,0,130.41220887479676
50245.613628969404,53,3,0,153.13038916941593
35195.85895247664,62,3,1,273.37502413965865
16163.13003357879,34,4,1,318.4645061233418
56465.14538195115,64,2,1,295.54660320721337
52609.20812619217,60,7,1,386.4796359891436
40727.37436849746,21,4,1,270.1202020469363
25712.40415226203,37,2,1,255.00001215525856
59446.09271613107,28,2,0,149.95560126599398
46011.19888706672,59,1,0,139.82741629888616
58353.12083552218,39,6,1,327.47707086913204
77960.72795617637,62,4,1,347.61602073136686
17878.53679520443,25,3,1,283.85376095893054
39505.987869464545,45,4,1,273.4807692046776
46859.3658003213,62,2,0,166.58388315931637
71822.39261219976,58,4,1,347.37102048569153
25453.954711902727,47,2,0,127.98723292226445
79037.91538520907,50,3,0,150.27276713194271
52037.838523494356,50,4,1,332.25867985345013
48559.99007399213,64,8,1,326.53655878627774
47029.103551716405,53,4,1,303.9733291949316
43456.05451729957,44,0,0,103.36756059299714
65721.75138903732,37,4,0,172.38315246129903
33972.18868876342,50,2,0,124.94043984987309
55181.2127246578,42,0,0,120.55871120966212
44237.27501439537,61,0,0,123.17491958919774
38567.99827228853,60,4,1,326.81172216654346
88789.62763525844,36,0,0,210.91302926412254
56285.7610213019,64,2,1,271.6708494191796
59198.983169917155,38,3,1,290.7980361494429
67066.65171002994,59,2,0,166.57453323866062
28679.75082022179,50,1,0,104.02506635347473
76284.37863683047,20,2,0,152.34447492195034
12365.642322573862,31,3,0,104.08242641041308
38468.503849422195,32,2,0,129.81876713845872
43114.524902316494,50,4,1,338.5526557945533
58725.85047455759,59,0,0,167.69805908464002
53280.77399212232,39,6,1,314.6458908061561
47497.7788895241,18,4,1,277.11544149769736
49820.039830584145,48,4,1,289.4063239597091
35329.65464716148,64,5,1,290.2547088317884
27541.5140827374,52,3,1,248.53535177850483
60897.6743350409,37,2,0,177.99755761490545
60405.59168804278,49,5,1,351.9897840113782
73767.41562735588,29,6,1,337.6273510145851
38149.74354777188,33,4,1,291.8780383273187
60392.22815451384,25,5,1,305.8870087186338
45744.39907452902,31,3,0,117.35441349611455
67857.12477790224,35,4,1,341.18834606361435
65329.44165017213,47,1,0,156.25072391059746
53168.14098836685,50,5,1,310.30154402966036
44907.0476500102,51,0,0,153.61063847741087
64413.98267912392,61,5,1,372.6200924905567
59703.567848848485,51,5,1,313.0424919639191
39733.39396870726,24,6,1,284.0932590867346
30083.019897808535,23,6,1,309.28999928810634
45672.006489773055,23,5,0,202.30994949155195
72731.20723022314,39,4,0,164.2787616356438
67197.30738099557,25,3,0,174.70004999572055
33315.08795494129,54,0,0,100.9497982820908
32483.638761501184,32,1,1,272.16850638187145
69120.2577451923,43,4,0,138.85315005596823
32965.46142863257,56,2,0,114.4641106343559
57639.42985463012,20,3,0,153.228189621395
40758.93176995515,27,4,1,300.4426042887853
74255.67386782524,20,5,1,294.07970363129965
38443.62801293182,47,2,1,265.51295293521287
67150.42295308743,63,5,1,335.58911404038827
52772.87981090547,39,2,1,305.3029714944367
53782.9228135143,20,5,1,310.4732259648625
20445.371279728985,18,5,1,287.4625231072276
16956.29970191422,50,3,1,299.37584455701926
46691.510895990294,36,4,1,301.4350009101351
53703.59095124918,53,3,0,173.14089114830745
33122.03258393415,51,6,1,338.39318201016016
33669.598842854866,48,1,0,111.46174854001109
58422.08944739199,60,0,0,129.1715645463968
58442.817206856955,41,5,1,343.4912770486612
47933.88409418109,29,4,0,161.07810294918
61703.025817791124,30,3,1,329.6487078074888
32386.965564197802,33,4,0,147.54515732142914
44660.97624369544,33,3,1,285.6260444797226
74718.1640867551,37,1,0,157.24165747544
51024.831949097264,58,6,1,329.19972913332685
51894.68771880499,44,2,1,252.92619665532294
84589.19878951609,56,3,0,209.81171055083288
29009.867512268436,30,4,1,261.3537048683224
61946.45549963166,21,1,0,139.4068200019688
74959.79419712149,49,4,1,340.34895189040293
45127.13110252181,62,1,0,141.12967051088847
62894.46180282269,57,8,1,345.4428434902501
35269.707541836426,51,2,1,250.96878637930547
39699.014066489726,56,3,0,147.46010255806559
55774.496240714514,60,4,1,327.9632573016447
61978.500096658856,34,3,0,165.04213073847893
66814.04768609369,41,2,0,143.97921775376557
73544.4288040924,46,2,0,144.31396289667967
48988.30162167227,63,5,1,344.7266682847382
67904.17632758882,45,3,0,207.34739895304006
44865.42734826277,62,2,0,156.2009505625927
63531.369673824025,64,6,1,375.33973649300833
53112.331967782724,39,2,1,256.3061481324851
56685.16860622886,45,3,0,176.44216009812504
56352.618110330564,42,4,1,305.88820236026777
25929.42485303282,58,2,0,119.10730863056746
33138.1721170884,20,3,1,299.7975574683699
51538.121597262834,30,3,1,287.5904307972312
24690.813805382473,48,4,1,301.3788012629572
62468.166547996334,30,4,1,310.2941962500846
63073.33949432213,58,8,1,339.2101532910023
54907.558293166854,35,6,1,347.89567296528134
33182.98980863117,54,6,1,321.6887362484842
70702.08408302773,60,3,0,183.88676605622658
80558.15959577536,51,3,1,342.3313535864624
52206.15241168961,34,7,1,368.1177976024845
57658.03067676855,38,5,1,326.6795166485357
53026.07982194066,53,1,0,90.41043067113566
57955.53783498199,57,3,1,346.2246036864303
48206.61865060406,36,1,0,131.95822347884857
49481.53640234295,29,6,1,304.96193229433703
63585.76400746048,45,3,1,333.99141701756434
85184.3624284466,28,1,0,133.08340096630644
28998.93148397392,54,5,1,262.0333477347576
48442.8127339555,45,5,1,342.7163612094254
32293.09272151877,52,0,0,131.5393818051203
73880.37347864125,61,3,0,207.89386772494328
41183.930460201525,32,5,1,298.06209805034365
28351.98809321309,33,0,0,88.487960012697
59572.8049827286,62,4,1,321.5602316217318
76164.66672114667,24,7,1,329.74299274552646
59953.968028411444,64,3,0,164.34130705270942
53071.96815922876,20,1,0,116.75992726623343
56137.113841639904,48,1,0,116.17330296304371
71222.60994238332,29,4,1,354.60794601064725
36887.01094978775,25,1,0,94.63756502597451
48322.2934387053,42,5,0,199.6520615150409
43209.647772357,61,2,1,312.1595077994912
32482.020390624348,52,4,1,302.78845916583515
45074.37110874796,29,2,0,101.90108254361627
66615.81643973672,38,2,1,320.13924370309104
58499.032225890885,43,2,1,340.73586266468965
59664.657501623005,19,1,0,116.12561998848787
52197.13417479977,31,1,0,136.5404392464957
57849.85674092883,63,1,0,142.84728623009602
37991.14486477842,21,2,0,83.61219368083603
45357.35171109156,34,5,1,313.5716253475611
52880.06355453015,64,2,0,149.9331680776375
54162.73788322836,22,2,1,259.3299998589681
54802.817823828096,41,4,1,334.6093238232694
47924.970769754334,24,4,0,133.9470349678776
44338.64898304505,40,7,1,322.2034572000495
97366.56924566446,64,3,0,221.75164871521756
63601.80909398598,34,4,1,297.1395982445617
56197.21213928934,29,4,0,175.96452371547778
46501.87252690409,28,6,1,324.39423236308824
43231.71759584185,28,0,0,112.92697069437448
48037.99109409566,51,5,1,348.087064874865
54392.43265380025,64,7,1,346.40959208968195
21793.46683905378,54,3,1,259.9733119160322
26459.156069379744,46,4,1,238.12858000155242
40446.764165915636,53,6,1,311.41449918192905
53107.09155167853,44,0,1,271.4437109929063
46410.90279272223,59,2,1,284.6549373234488
72171.81839149227,39,4,0,187.87683830180757
27764.048195063468,19,7,1,281.385863801508
38729.817955949446,64,3,0,142.34641859338123
72801.37611486652,53,4,1,352.02858028002896
51966.789870127206,47,4,1,333.50838784361594
63272.63874201738,24,3,0,187.01676244297948
80768.70414904195,29,0,0,133.66723291094652
39592.93373147266,20,6,1,284.5526685418292
48510.28493311952,34,2,0,152.71793646920946
45913.59648603693,58,5,0,176.8666748078049
20681.104932750866,49,4,0,124.67948525951596
45344.047943660466,25,0,0,86.62986442945112
63215.93281070998,40,3,0,142.9053464331295
58108.843127183616,55,4,1,319.0364506166159
59286.24754082015,47,1,0,196.24735625433945
44367.365290407506,32,8,1,340.84039085458573
40158.54145991538,27,5,1,321.19065254229145
69038.83507847931,55,7,1,346.55650628702597
42540.24280463496,32,4,1,255.3177925764378
54411.23058189821,47,2,0,161.25037205142687
52450.02021016308,63,0,0,113.56711666790925
71925.75524385678,43,1,0,133.48761470453883
64571.185365085395,62,2,1,315.3868100780218
30571.120689993186,31,1,0,135.60843599603757
32186.702498374398,20,3,0,140.42770745885014
58683.647271037014,53,2,0,141.45725075889757
49034.9352893125,43,4,1,316.7851539704772
43172.42324069354,31,0,1,268.67160082958617
65234.41825991706,48,3,1,329.832360862976
52811.89073133366,31,4,0,151.96195579076684
50786.86080334166,57,1,0,149.40552279055044
61697.429611325744,27,6,1,345.82415050274847
44373.36507584653,26,2,0,135.55209118183816
73527.7847820883,63,4,0,172.0329126138924
38179.28565150488,57,1,0,126.88982539993896
59853.93599513132,60,2,0,178.74566210597413
71507.49257989766,59,2,0,127.48221371043897
29340.567660918503,35,1,0,131.17949698086704
44849.97236221326,53,3,1,318.5907875029064
67133.11089328336,53,3,1,331.7649641425949
67358.66821596537,29,2,1,311.96015713784385
47427.56599417641,57,3,1,306.1525588862377
38979.93359484711,20,2,0,99.72747405771702
64339.03733496143,35,4,1,316.9354469472639
67753.23653872407,24,4,0,170.57863150181447
32530.04977231408,48,1,0,111.46037449686777
31941.295265504297,18,4,1,288.50750636627447
53378.850229753996,48,4,1,324.1840304279637
59440.40950143338,30,2,0,145.05537065285625
45513.963721549175,46,2,0,149.35580111684627
60189.40729973524,20,3,1,313.1922258810845
39347.95089743927,46,7,1,311.2088366677564
18279.59601389397,52,3,0,147.7013650343746
43641.48391501106,32,6,1,307.0577871137068
50948.48219769652,38,5,1,326.87272561329144
45862.40060155315,36,8,1,339.25299594843483
32620.951045107722,45,1,0,115.4888297336635
22765.26536181774,21,1,1,267.87715186637416
42288.667934481535,62,2,0,139.71441712260741
63464.83657474615,30,8,1,365.84303928379813
68842.96159120524,32,3,1,336.0234591961004
67815.70076207683,56,4,1,351.96506575750203
37761.356972771704,49,4,1,312.4662674567658
32694.40514554454,20,1,0,144.78852931305903
57449.51922469843,47,2,0,152.72529767192452
59526.50017396888,37,3,0,178.65389235264928
56002.544078007464,19,8,1,399.15519210703866
19789.05088643355,42,2,0,99.45628929087542
36996.731226748,28,4,0,173.7744334875759
49554.668145710326,18,2,1,288.67720270610795
57308.27291945641,27,3,0,185.4685194412184
61509.6104390373,34,4,1,322.10622737844113
52163.8028342306,47,3,1,322.9080000273944
54961.75709807354,52,4,1,293.6552553358068
51272.98187541656,36,5,1,296.1124708016291
60284.29061327725,63,0,0,154.56095213195007
54692.98477236366,51,2,0,163.6977895931442
50986.06490070931,49,1,0,119.9995739654413
45974.46801293929,29,2,0,145.02577698336026
51219.371375637216,60,3,1,319.6084945877621
57268.87068258912,34,0,0,135.87606601307795
